Local Authority Code,Period,Measure Type,Value
E07000211,2006,international_net,434.0
E07000212,2006,international_net,683.0
E07000213,2006,international_net,567.0
E07000214,2006,international_net,283.0
E07000215,2006,international_net,185.0
E07000216,2006,international_net,295.0
E07000217,2006,international_net,729.0
E07000218,2006,international_net,81.0
E07000219,2006,international_net,204.0
E07000220,2006,international_net,873.0
E07000221,2006,international_net,972.0
E07000222,2006,international_net,428.0
E07000223,2006,international_net,26.0
E07000224,2006,international_net,617.0
E07000225,2006,international_net,172.0
E07000226,2006,international_net,1818.0
E07000227,2006,international_net,218.0
E07000228,2006,international_net,298.0
E07000229,2006,international_net,70.0
E07000234,2006,international_net,107.0
E07000235,2006,international_net,178.0
E07000236,2006,international_net,348.0
E07000237,2006,international_net,101.0
E07000238,2006,international_net,443.0
E07000239,2006,international_net,96.0
E07000240,2006,international_net,-402.0
E07000241,2006,international_net,1060.0
E07000242,2006,international_net,115.0
E07000243,2006,international_net,-8.0
E07000244,2006,international_net,148.0
E07000245,2006,international_net,-205.0
E07000246,2006,international_net,275.0
E08000001,2006,international_net,1051.0
E08000002,2006,international_net,595.0
E08000003,2006,international_net,4380.0
E08000004,2006,international_net,675.0
E08000005,2006,international_net,391.0
E08000006,2006,international_net,1716.0
E08000007,2006,international_net,181.0
E08000008,2006,international_net,294.0
E08000009,2006,international_net,445.0
E08000010,2006,international_net,375.0
E08000011,2006,international_net,-127.0
E08000012,2006,international_net,-91.0
E08000013,2006,international_net,29.0
E08000014,2006,international_net,54.0
E08000015,2006,international_net,-452.0
E08000016,2006,international_net,392.0
E08000017,2006,international_net,1140.0
E08000018,2006,international_net,511.0
E08000019,2006,international_net,1926.0
E08000021,2006,international_net,1513.0
E08000022,2006,international_net,-384.0
E08000023,2006,international_net,136.0
E08000024,2006,international_net,974.0
E08000025,2006,international_net,4184.0
E08000026,2006,international_net,3825.0
E08000027,2006,international_net,247.0
E08000028,2006,international_net,1185.0
E08000029,2006,international_net,135.0
E08000030,2006,international_net,724.0
E08000031,2006,international_net,1468.0
E08000032,2006,international_net,1588.0
E08000033,2006,international_net,308.0
E08000034,2006,international_net,957.0
E08000035,2006,international_net,2336.0
E08000036,2006,international_net,1246.0
E08000037,2006,international_net,-325.0
E09000001,2006,international_net,384.0
E09000002,2006,international_net,1668.0
E09000003,2006,international_net,3183.0
E09000004,2006,international_net,564.0
E09000005,2006,international_net,6187.0
E09000006,2006,international_net,765.0
E09000007,2006,international_net,1775.0
E09000008,2006,international_net,1253.0
E09000009,2006,international_net,5358.0
E09000010,2006,international_net,1563.0
E09000011,2006,international_net,1794.0
E09000012,2006,international_net,2852.0
E09000013,2006,international_net,1322.0
E09000014,2006,international_net,4812.0
E09000015,2006,international_net,2613.0
E09000016,2006,international_net,333.0
E09000017,2006,international_net,2439.0
E09000018,2006,international_net,4814.0
E09000019,2006,international_net,2684.0
E09000020,2006,international_net,-2051.0
E09000021,2006,international_net,1399.0
E09000022,2006,international_net,4401.0
E09000023,2006,international_net,3248.0
E09000024,2006,international_net,3235.0
E09000025,2006,international_net,7398.0
E09000026,2006,international_net,2283.0
E09000027,2006,international_net,141.0
E09000028,2006,international_net,7414.0
E09000029,2006,international_net,401.0
E09000030,2006,international_net,4787.0
E09000031,2006,international_net,3182.0
E09000032,2006,international_net,2868.0
E09000033,2006,international_net,2866.0
N09000001,2006,international_net,198.0
N09000002,2006,international_net,1411.0
N09000003,2006,international_net,551.0
N09000004,2006,international_net,397.0
N09000005,2006,international_net,-42.0
N09000006,2006,international_net,682.0
N09000007,2006,international_net,297.0
N09000008,2006,international_net,352.0
N09000009,2006,international_net,1803.0
N09000010,2006,international_net,1090.0
N09000011,2006,international_net,267.0
S12000005,2006,international_net,12.0
S12000006,2006,international_net,-116.0
S12000008,2006,international_net,-194.0
S12000010,2006,international_net,37.0
S12000011,2006,international_net,-125.0
S12000013,2006,international_net,-11.0
S12000014,2006,international_net,69.0
S12000017,2006,international_net,459.0
S12000018,2006,international_net,0.0
S12000019,2006,international_net,-1.0
S12000020,2006,international_net,24.0
S12000021,2006,international_net,-278.0
S12000023,2006,international_net,-27.0
S12000026,2006,international_net,11.0
S12000027,2006,international_net,-42.0
S12000028,2006,international_net,-85.0
S12000029,2006,international_net,-201.0
S12000030,2006,international_net,178.0
S12000033,2006,international_net,2138.0
S12000034,2006,international_net,655.0
S12000035,2006,international_net,-111.0
S12000036,2006,international_net,4109.0
S12000038,2006,international_net,79.0
S12000039,2006,international_net,-109.0
S12000040,2006,international_net,522.0
S12000041,2006,international_net,137.0
S12000042,2006,international_net,687.0
S12000045,2006,international_net,-191.0
S12000047,2006,international_net,272.0
S12000048,2006,international_net,970.0
S12000049,2006,international_net,1065.0
S12000050,2006,international_net,-33.0
W06000001,2006,international_net,48.0
W06000002,2006,international_net,200.0
W06000003,2006,international_net,85.0
W06000004,2006,international_net,120.0
W06000005,2006,international_net,223.0
W06000006,2006,international_net,680.0
W06000008,2006,international_net,149.0
W06000009,2006,international_net,195.0
W06000010,2006,international_net,419.0
W06000011,2006,international_net,529.0
W06000012,2006,international_net,0.0
W06000013,2006,international_net,114.0
W06000014,2006,international_net,91.0
W06000015,2006,international_net,1422.0
W06000016,2006,international_net,175.0
W06000018,2006,international_net,7.0
W06000019,2006,international_net,75.0
W06000020,2006,international_net,39.0
W06000021,2006,international_net,66.0
W06000022,2006,international_net,450.0
W06000023,2006,international_net,219.0
W06000024,2006,international_net,151.0
E06000001,2007,international_net,86.0
E06000002,2007,international_net,822.0
E06000003,2007,international_net,18.0
E06000004,2007,international_net,311.0
E06000005,2007,international_net,358.0
E06000006,2007,international_net,-8.0
E06000007,2007,international_net,689.0
E06000008,2007,international_net,567.0
E06000009,2007,international_net,43.0
E06000010,2007,international_net,1672.0
E06000011,2007,international_net,366.0
E06000012,2007,international_net,302.0
E06000013,2007,international_net,784.0
E06000014,2007,international_net,774.0
E06000015,2007,international_net,1595.0
E06000016,2007,international_net,4133.0
E06000017,2007,international_net,46.0
E06000018,2007,international_net,3580.0
E06000019,2007,international_net,1584.0
E06000020,2007,international_net,707.0
E06000021,2007,international_net,1333.0
E06000022,2007,international_net,1400.0
E06000023,2007,international_net,4227.0
E06000024,2007,international_net,675.0
E06000025,2007,international_net,1214.0
E06000026,2007,international_net,1266.0
E06000027,2007,international_net,38.0
E06000030,2007,international_net,1731.0
E06000031,2007,international_net,2846.0
E06000032,2007,international_net,4074.0
E06000033,2007,international_net,-233.0
E06000034,2007,international_net,717.0
E06000035,2007,international_net,2063.0
E06000036,2007,international_net,770.0
E06000037,2007,international_net,-32.0
E06000038,2007,international_net,806.0
E06000039,2007,international_net,2292.0
E06000040,2007,international_net,925.0
E06000041,2007,international_net,701.0
E06000042,2007,international_net,861.0
E06000043,2007,international_net,1309.0
E06000044,2007,international_net,-176.0
E06000045,2007,international_net,1615.0
E06000046,2007,international_net,-264.0
E06000047,2007,international_net,1351.0
E06000049,2007,international_net,721.0
E06000050,2007,international_net,-5.0
E06000051,2007,international_net,271.0
E06000052,2007,international_net,680.0
E06000053,2007,international_net,24.0
E06000054,2007,international_net,1328.0
E06000055,2007,international_net,843.0
E06000056,2007,international_net,688.0
E06000057,2007,international_net,224.0
E06000058,2007,international_net,1239.0
E06000059,2007,international_net,-58.0
E06000060,2007,international_net,1016.0
E07000008,2007,international_net,-1560.0
E07000009,2007,international_net,539.0
E07000010,2007,international_net,866.0
E07000011,2007,international_net,604.0
E07000012,2007,international_net,425.0
E07000026,2007,international_net,189.0
E07000027,2007,international_net,-33.0
E07000028,2007,international_net,262.0
E07000029,2007,international_net,92.0
E07000030,2007,international_net,110.0
E07000031,2007,international_net,419.0
E07000032,2007,international_net,34.0
E07000033,2007,international_net,115.0
E07000034,2007,international_net,32.0
E07000035,2007,international_net,-15.0
E07000036,2007,international_net,-23.0
E07000037,2007,international_net,-27.0
E07000038,2007,international_net,-42.0
E07000039,2007,international_net,62.0
E07000040,2007,international_net,282.0
E07000041,2007,international_net,530.0
E07000042,2007,international_net,159.0
E07000043,2007,international_net,93.0
E07000044,2007,international_net,175.0
E07000045,2007,international_net,104.0
E07000046,2007,international_net,81.0
E07000047,2007,international_net,137.0
E07000061,2007,international_net,-188.0
E07000062,2007,international_net,-132.0
E07000063,2007,international_net,197.0
E07000064,2007,international_net,-1.0
E07000065,2007,international_net,172.0
E07000066,2007,international_net,29.0
E07000067,2007,international_net,-250.0
E07000068,2007,international_net,-9.0
E07000069,2007,international_net,-106.0
E07000070,2007,international_net,-189.0
E07000071,2007,international_net,651.0
E07000072,2007,international_net,12.0
E07000073,2007,international_net,327.0
E07000074,2007,international_net,-51.0
E07000075,2007,international_net,-101.0
E07000076,2007,international_net,-137.0
E07000077,2007,international_net,33.0
E07000078,2007,international_net,519.0
E07000079,2007,international_net,347.0
E07000080,2007,international_net,138.0
E07000081,2007,international_net,545.0
E07000082,2007,international_net,167.0
E07000083,2007,international_net,225.0
E07000084,2007,international_net,281.0
E07000085,2007,international_net,194.0
E07000086,2007,international_net,-56.0
E07000087,2007,international_net,50.0
E07000088,2007,international_net,-74.0
E07000089,2007,international_net,221.0
E07000090,2007,international_net,-94.0
E07000091,2007,international_net,277.0
E07000092,2007,international_net,-62.0
E07000093,2007,international_net,105.0
E07000094,2007,international_net,-112.0
E07000095,2007,international_net,92.0
E07000096,2007,international_net,1.0
E07000098,2007,international_net,-15.0
E07000099,2007,international_net,20.0
E07000102,2007,international_net,-83.0
E07000103,2007,international_net,-96.0
E07000105,2007,international_net,714.0
E07000106,2007,international_net,957.0
E07000107,2007,international_net,273.0
E07000108,2007,international_net,188.0
E07000109,2007,international_net,597.0
E07000110,2007,international_net,1145.0
E07000111,2007,international_net,201.0
E07000112,2007,international_net,248.0
E07000113,2007,international_net,605.0
E07000114,2007,international_net,143.0
